song_name,artist,genre,popularity,release_date,music_link,track_id,image,duration_ms,explicit,external_urls,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
Comportement,Aya Nakamura,Pop,58,25/08/2017,https://open.spotify.com/track/2nOZaGwMYt07nXtIeYbEiu,2nOZaGwMYt07nXtIeYbEiu,https://i.scdn.co/image/ab67616d0000b273d46bd7cfa437851c2eb13e86,172000,FALSE,https://open.spotify.com/track/2nOZaGwMYt07nXtIeYbEiu,0.6,0.628,9,-6.273,1,0.392,0.555,0,0.193,0.875,118.512
Ni**as In Paris,"JAY-Z, Kanye West",Rap,84,08/08/2011,https://open.spotify.com/track/1auxYwYrFRqZP7t3s7w4um,1auxYwYrFRqZP7t3s7w4um,https://i.scdn.co/image/ab67616d0000b27352e61456aa4995ba48d94e30,219333,TRUE,https://open.spotify.com/track/1auxYwYrFRqZP7t3s7w4um,0.789,0.858,1,-5.542,1,0.311,0.127,0,0.349,0.775,140.022
Empire State Of Mind,"JAY-Z, Alicia Keys",Rap,83,08/09/2009,https://open.spotify.com/track/2igwFfvr1OAGX9SKDCPBwO,2igwFfvr1OAGX9SKDCPBwO,https://i.scdn.co/image/ab67616d0000b273fec1b815bb3c50a64a90fd10,276920,TRUE,https://open.spotify.com/track/2igwFfvr1OAGX9SKDCPBwO,0.491,0.956,11,-1.538,1,0.392,0.0295,0,0.46,0.811,173.585
Run This Town,"JAY-Z, Rihanna, Kanye West",Rap,79,08/09/2009,https://open.spotify.com/track/7LR85XLWw2yXqKBSI5brbG,7LR85XLWw2yXqKBSI5brbG,https://i.scdn.co/image/ab67616d0000b273fec1b815bb3c50a64a90fd10,267520,TRUE,https://open.spotify.com/track/7LR85XLWw2yXqKBSI5brbG,0.632,0.924,1,-1.802,1,0.29,0.281,0,0.263,0.441,86.844
Otis,"JAY-Z, Kanye West, Otis Redding",Rap,73,08/08/2011,https://open.spotify.com/track/14I61w6cyYUHiV2n28IYdP,14I61w6cyYUHiV2n28IYdP,https://i.scdn.co/image/ab67616d0000b27352e61456aa4995ba48d94e30,178213,TRUE,https://open.spotify.com/track/14I61w6cyYUHiV2n28IYdP,0.754,0.631,7,-4.751,0,0.307,0.552,0,0.5,0.432,94.577
Numb / Encore,"JAY-Z, Linkin Park",Rap,78,30/11/2004,https://open.spotify.com/track/5sNESr6pQfIhL3krM8CtZn,5sNESr6pQfIhL3krM8CtZn,https://i.scdn.co/image/ab67616d0000b2737282412ad025c14f7039f516,205733,TRUE,https://open.spotify.com/track/5sNESr6pQfIhL3krM8CtZn,0.687,0.793,2,-4.254,1,0.166,0.0603,0,0.582,0.751,107.045
No Church In The Wild,"JAY-Z, Kanye West, Frank Ocean, The-Dream",Rap,74,08/08/2011,https://open.spotify.com/track/7r6PigmGzlB3YPB7wvBBbi,7r6PigmGzlB3YPB7wvBBbi,https://i.scdn.co/image/ab67616d0000b27352e61456aa4995ba48d94e30,272507,TRUE,https://open.spotify.com/track/7r6PigmGzlB3YPB7wvBBbi,0.654,0.75,8,-7.509,0,0.105,0.244,0.0178,0.167,0.557,92.773
Big Pimpin',"JAY-Z, UGK",Rap,70,28/12/1999,https://open.spotify.com/track/7m97yKVzPpXV9Z4ezEziOD,7m97yKVzPpXV9Z4ezEziOD,https://i.scdn.co/image/ab67616d0000b273188099f301c32148ab07a557,283067,TRUE,https://open.spotify.com/track/7m97yKVzPpXV9Z4ezEziOD,0.88,0.814,11,-6.307,0,0.14,0.168,0.00672,0.0584,0.942,138.083
04:44,JAY-Z,Rap,71,07/07/2017,https://open.spotify.com/track/1gT5TGwbkkkUliNzHRIGi1,1gT5TGwbkkkUliNzHRIGi1,https://i.scdn.co/image/ab67616d0000b2737513c4956ea5552caf02eab6,284493,TRUE,https://open.spotify.com/track/1gT5TGwbkkkUliNzHRIGi1,0.261,0.852,9,-4.965,1,0.158,0.139,4.26E-05,0.477,0.431,177.997
Why I Love You,"JAY-Z, Kanye West, Mr Hudson",Rap,75,08/08/2011,https://open.spotify.com/track/4bDPr2VAjcfgUDmN9dGOC3,4bDPr2VAjcfgUDmN9dGOC3,https://i.scdn.co/image/ab67616d0000b27352e61456aa4995ba48d94e30,201453,TRUE,https://open.spotify.com/track/4bDPr2VAjcfgUDmN9dGOC3,0.48,0.808,5,-4.133,1,0.0423,0.0259,0,0.267,0.37,123.387
Gotta Have It,"JAY-Z, Kanye West",Rap,66,08/08/2011,https://open.spotify.com/track/6JFLZH9vCzgqnUToBdiHQb,6JFLZH9vCzgqnUToBdiHQb,https://i.scdn.co/image/ab67616d0000b273bf2d62374f877d312b34e67a,140747,TRUE,https://open.spotify.com/track/6JFLZH9vCzgqnUToBdiHQb,0.74,0.574,4,-6.938,1,0.245,0.411,0,0.262,0.33,149.762
Holy Grail,"JAY-Z, Justin Timberlake",Rap,62,04/07/2013,https://open.spotify.com/track/37jTPJgwCCmIGMPB45jrPV,37jTPJgwCCmIGMPB45jrPV,https://i.scdn.co/image/ab67616d0000b27316667761b90f600c1d7b08e6,338413,TRUE,https://open.spotify.com/track/37jTPJgwCCmIGMPB45jrPV,0.676,0.534,2,-6.901,0,0.0831,0.0594,8.59E-06,0.256,0.156,145.082
Hard Knock Life (Ghetto Anthem),JAY-Z,Rap,67,29/11/1998,https://open.spotify.com/track/5Tl0HJvynZtKdSUMKbFVVX,5Tl0HJvynZtKdSUMKbFVVX,https://i.scdn.co/image/ab67616d0000b2739700390e9c33c62cfcd915ce,238467,TRUE,https://open.spotify.com/track/5Tl0HJvynZtKdSUMKbFVVX,0.884,0.679,10,-5.857,0,0.282,0.0957,0.00209,0.0289,0.591,76.993
Dirt Off Your Shoulder,JAY-Z,Rap,64,14/11/2003,https://open.spotify.com/track/3IrkbGQCoEPAkzJ0Tkv8nm,3IrkbGQCoEPAkzJ0Tkv8nm,https://i.scdn.co/image/ab67616d0000b273c528802c308a1e0e4d9945dd,245173,TRUE,https://open.spotify.com/track/3IrkbGQCoEPAkzJ0Tkv8nm,0.78,0.657,1,-7.149,1,0.317,0.0321,2.56E-06,0.339,0.648,163.969
03' Bonnie & Clyde,"JAY-Z, Beyoncé",Rap,70,12/11/2002,https://open.spotify.com/track/5ljCWsDlSyJ41kwqym2ORw,5ljCWsDlSyJ41kwqym2ORw,https://i.scdn.co/image/ab67616d0000b273b7c45af95aaf599cee3acf08,205560,TRUE,https://open.spotify.com/track/5ljCWsDlSyJ41kwqym2ORw,0.759,0.678,9,-5.148,0,0.314,0.23,0,0.15,0.327,89.64
99 Problems,JAY-Z,Rap,65,14/11/2003,https://open.spotify.com/track/7sLpSWxQazJzDVG6YGzlVs,7sLpSWxQazJzDVG6YGzlVs,https://i.scdn.co/image/ab67616d0000b273c528802c308a1e0e4d9945dd,234627,TRUE,https://open.spotify.com/track/7sLpSWxQazJzDVG6YGzlVs,0.494,0.887,6,-4.297,0,0.398,0.00661,0,0.103,0.548,89.554
Can I Get A...,"JAY-Z, Amil, Ja Rule",Rap,61,29/11/1998,https://open.spotify.com/track/4LGMSdeKOUoy5Wf75Je0Hl,4LGMSdeKOUoy5Wf75Je0Hl,https://i.scdn.co/image/ab67616d0000b2739700390e9c33c62cfcd915ce,309773,TRUE,https://open.spotify.com/track/4LGMSdeKOUoy5Wf75Je0Hl,0.792,0.694,8,-8.496,0,0.33,0.0619,2.32E-05,0.25,0.804,177.094
Young Forever,"JAY-Z, Mr Hudson",Rap,65,08/09/2009,https://open.spotify.com/track/35srNkJVToAzYiZzron1FY,35srNkJVToAzYiZzron1FY,https://i.scdn.co/image/ab67616d0000b273fec1b815bb3c50a64a90fd10,253907,TRUE,https://open.spotify.com/track/35srNkJVToAzYiZzron1FY,0.637,0.69,9,-3.214,0,0.0693,0.417,0,0.211,0.103,140.329
Numb / Encore,"JAY-Z, Linkin Park",Rap,66,2004,https://open.spotify.com/track/7dyluIqv7QYVTXXZiMWPHW,7dyluIqv7QYVTXXZiMWPHW,https://i.scdn.co/image/ab67616d0000b273d3acd0f2186daa8e4cb0f65b,205280,TRUE,https://open.spotify.com/track/7dyluIqv7QYVTXXZiMWPHW,0.685,0.803,2,-4.251,1,0.156,0.0601,0,0.546,0.799,107.005
The Story of O.J.,JAY-Z,Rap,61,07/07/2017,https://open.spotify.com/track/6JpN5w95em8SODPiM7W2PH,6JpN5w95em8SODPiM7W2PH,https://i.scdn.co/image/ab67616d0000b2737513c4956ea5552caf02eab6,231760,TRUE,https://open.spotify.com/track/6JpN5w95em8SODPiM7W2PH,0.741,0.718,7,-5.823,1,0.415,0.283,2.21E-06,0.23,0.576,165.848
Heart Of The City (Ain't No Love),JAY-Z,Rap,59,11/09/2001,https://open.spotify.com/track/6gpZSI0xEMTzleBc5ykOVA,6gpZSI0xEMTzleBc5ykOVA,https://i.scdn.co/image/ab67616d0000b2731b3f6f34954118500ed3e7a7,223240,TRUE,https://open.spotify.com/track/6gpZSI0xEMTzleBc5ykOVA,0.606,0.943,6,-3.948,1,0.276,0.088,0.0039,0.342,0.802,171.027
Public Service Announcement (Interlude),JAY-Z,Rap,58,14/11/2003,https://open.spotify.com/track/1WOwGVtrVWtV3WW7X4TZoB,1WOwGVtrVWtV3WW7X4TZoB,https://i.scdn.co/image/ab67616d0000b273c528802c308a1e0e4d9945dd,173000,TRUE,https://open.spotify.com/track/1WOwGVtrVWtV3WW7X4TZoB,0.446,0.96,1,-1.144,1,0.619,0.37,4.09E-06,0.493,0.443,177.025
I Just Wanna Love U (Give It 2 Me),JAY-Z,Rap,58,31/10/2000,https://open.spotify.com/track/0s46SltT4On0Z6kglK1I5c,0s46SltT4On0Z6kglK1I5c,https://i.scdn.co/image/ab67616d0000b273d6351422ffb0384cbd6af29c,227867,TRUE,https://open.spotify.com/track/0s46SltT4On0Z6kglK1I5c,0.8,0.922,4,-5.125,0,0.24,0.301,9.31E-06,0.0352,0.801,98.631
F*ckwithmeyouknowigotit,"JAY-Z, Rick Ross",Rap,54,04/07/2013,https://open.spotify.com/track/3PBC860LAeS4utDAqlqIe2,3PBC860LAeS4utDAqlqIe2,https://i.scdn.co/image/ab67616d0000b27316667761b90f600c1d7b08e6,243413,TRUE,https://open.spotify.com/track/3PBC860LAeS4utDAqlqIe2,0.611,0.464,10,-8.068,0,0.294,0.0171,0.214,0.0794,0.274,127.766
Izzo (H.O.V.A.),JAY-Z,Rap,59,11/09/2001,https://open.spotify.com/track/4h5KBcltGefua73AUPYps7,4h5KBcltGefua73AUPYps7,https://i.scdn.co/image/ab67616d0000b2731b3f6f34954118500ed3e7a7,240627,TRUE,https://open.spotify.com/track/4h5KBcltGefua73AUPYps7,0.618,0.844,1,-4.051,0,0.342,0.0178,0.000126,0.0634,0.697,84.411
Gotta Have It,"JAY-Z, Kanye West",Rap,68,08/08/2011,https://open.spotify.com/track/2aqe2NgAwmMlPgtf1MnGoy,2aqe2NgAwmMlPgtf1MnGoy,https://i.scdn.co/image/ab67616d0000b27352e61456aa4995ba48d94e30,140747,TRUE,https://open.spotify.com/track/2aqe2NgAwmMlPgtf1MnGoy,0.74,0.574,4,-6.938,1,0.245,0.411,0,0.262,0.33,149.762
redrum,21 Savage,Rap,93,12/01/2024,https://open.spotify.com/track/52eIcoLUM25zbQupAZYoFh,52eIcoLUM25zbQupAZYoFh,https://i.scdn.co/image/ab67616d0000b273bbdceba2bf1867d4966d0347,270698,TRUE,https://open.spotify.com/track/52eIcoLUM25zbQupAZYoFh,0.624,0.74,2,-8.445,1,0.0481,0.00529,0.000224,0.5,0.246,172.089
Glock In My Lap,"21 Savage, Metro Boomin",Rap,83,02/10/2020,https://open.spotify.com/track/6pcywuOeGGWeOQzdUyti6k,6pcywuOeGGWeOQzdUyti6k,https://i.scdn.co/image/ab67616d0000b273aa57907bf0cb2ca0c8cc74bc,193591,TRUE,https://open.spotify.com/track/6pcywuOeGGWeOQzdUyti6k,0.847,0.733,10,-6.439,0,0.16,0.00574,1.04E-05,0.151,0.202,130.029
Runnin,"21 Savage, Metro Boomin",Rap,83,02/10/2020,https://open.spotify.com/track/5SWnsxjhdcEDc7LJjq9UHk,5SWnsxjhdcEDc7LJjq9UHk,https://i.scdn.co/image/ab67616d0000b273aa57907bf0cb2ca0c8cc74bc,195906,TRUE,https://open.spotify.com/track/5SWnsxjhdcEDc7LJjq9UHk,0.819,0.626,10,-4.574,0,0.202,0.00748,0.101,0.167,0.415,143.01
née-nah,"21 Savage, Travis Scott, Metro Boomin",Rap,84,12/01/2024,https://open.spotify.com/track/2yUzr8Sr6ldG8vmHhZwTnz,2yUzr8Sr6ldG8vmHhZwTnz,https://i.scdn.co/image/ab67616d0000b273bbdceba2bf1867d4966d0347,220584,TRUE,https://open.spotify.com/track/2yUzr8Sr6ldG8vmHhZwTnz,0.678,0.758,1,-6.524,1,0.227,0.00495,0,0.57,0.318,165.423
ball w/o you,21 Savage,Rap,83,21/12/2018,https://open.spotify.com/track/50a8bKqlwDEqeiEknrzkTO,50a8bKqlwDEqeiEknrzkTO,https://i.scdn.co/image/ab67616d0000b273280689ecc5e4b2038bb5e4bd,195047,TRUE,https://open.spotify.com/track/50a8bKqlwDEqeiEknrzkTO,0.892,0.633,8,-7.471,1,0.0902,0.0467,0.000189,0.139,0.459,137.994
Rich Nigga Shit (feat. Young Thug),"21 Savage, Metro Boomin, Young Thug",Rap,81,02/10/2020,https://open.spotify.com/track/3ruoIF2UnoXdzK8mR61ebq,3ruoIF2UnoXdzK8mR61ebq,https://i.scdn.co/image/ab67616d0000b273aa57907bf0cb2ca0c8cc74bc,190331,TRUE,https://open.spotify.com/track/3ruoIF2UnoXdzK8mR61ebq,0.825,0.733,1,-5.625,0,0.0969,0.349,0,0.112,0.62,97.974
a lot,21 Savage,Rap,80,21/12/2018,https://open.spotify.com/track/2t8yVaLvJ0RenpXUIAC52d,2t8yVaLvJ0RenpXUIAC52d,https://i.scdn.co/image/ab67616d0000b273280689ecc5e4b2038bb5e4bd,288624,TRUE,https://open.spotify.com/track/2t8yVaLvJ0RenpXUIAC52d,0.837,0.636,1,-7.643,1,0.086,0.0395,0.00125,0.342,0.274,145.972
all of me,21 Savage,Rap,80,12/01/2024,https://open.spotify.com/track/2FoahzOSxJnalPA8aBUme3,2FoahzOSxJnalPA8aBUme3,https://i.scdn.co/image/ab67616d0000b273bbdceba2bf1867d4966d0347,198293,TRUE,https://open.spotify.com/track/2FoahzOSxJnalPA8aBUme3,0.653,0.805,5,-5.708,0,0.304,0.12,1.17E-05,0.842,0.791,159.947
n.h.i.e.,"21 Savage, Doja Cat",Rap,80,12/01/2024,https://open.spotify.com/track/6x9pCndnXEoea0CMcfjs9W,6x9pCndnXEoea0CMcfjs9W,https://i.scdn.co/image/ab67616d0000b273bbdceba2bf1867d4966d0347,143719,TRUE,https://open.spotify.com/track/6x9pCndnXEoea0CMcfjs9W,0.818,0.512,5,-9.056,0,0.0926,0.093,0.0441,0.11,0.155,131.967
prove it,"21 Savage, Summer Walker",Rap,78,12/01/2024,https://open.spotify.com/track/5wttBUDyaHAR5q9fYnN3YF,5wttBUDyaHAR5q9fYnN3YF,https://i.scdn.co/image/ab67616d0000b273bbdceba2bf1867d4966d0347,207586,TRUE,https://open.spotify.com/track/5wttBUDyaHAR5q9fYnN3YF,0.559,0.743,6,-5.418,0,0.167,0.38,0,0.23,0.263,133.897
sneaky,21 Savage,Rap,76,12/01/2024,https://open.spotify.com/track/2K7sv1mno9PvbXVBpqvSKn,2K7sv1mno9PvbXVBpqvSKn,https://i.scdn.co/image/ab67616d0000b273bbdceba2bf1867d4966d0347,201672,TRUE,https://open.spotify.com/track/2K7sv1mno9PvbXVBpqvSKn,0.742,0.686,9,-7.527,1,0.149,0.000375,0.00459,0.147,0.312,155.036
Bank Account,21 Savage,Rap,77,06/07/2017,https://open.spotify.com/track/5eqK0tbzUPo2SoeZsov04s,5eqK0tbzUPo2SoeZsov04s,https://i.scdn.co/image/ab67616d0000b2732719343298d0e4f1790e14cd,220307,TRUE,https://open.spotify.com/track/5eqK0tbzUPo2SoeZsov04s,0.884,0.347,8,-8.227,0,0.35,0.015,7.00E-06,0.0871,0.376,75.016
should've wore a bonnet,"21 Savage, Brent Faiyaz",Rap,74,12/01/2024,https://open.spotify.com/track/4Xzq2WibDHR5Eufi21HlEZ,4Xzq2WibDHR5Eufi21HlEZ,https://i.scdn.co/image/ab67616d0000b273bbdceba2bf1867d4966d0347,186771,TRUE,https://open.spotify.com/track/4Xzq2WibDHR5Eufi21HlEZ,0.607,0.754,7,-5.465,1,0.0714,0.041,1.32E-06,0.344,0.419,144.994
Mr. Right Now (feat. Drake),"21 Savage, Metro Boomin, Drake",Rap,72,02/10/2020,https://open.spotify.com/track/4Q34FP1AT7GEl9oLgNtiWj,4Q34FP1AT7GEl9oLgNtiWj,https://i.scdn.co/image/ab67616d0000b273aa57907bf0cb2ca0c8cc74bc,193839,TRUE,https://open.spotify.com/track/4Q34FP1AT7GEl9oLgNtiWj,0.647,0.667,5,-5.563,1,0.304,0.231,0,0.133,0.704,172.08
dangerous,"21 Savage, Lil Durk, Metro Boomin",Rap,74,12/01/2024,https://open.spotify.com/track/0fyP96TikhD9sM4eKqw5Yp,0fyP96TikhD9sM4eKqw5Yp,https://i.scdn.co/image/ab67616d0000b273bbdceba2bf1867d4966d0347,265305,TRUE,https://open.spotify.com/track/0fyP96TikhD9sM4eKqw5Yp,0.755,0.835,5,-4.68,0,0.277,0.0635,0,0.151,0.575,151.953
No Heart,"21 Savage, Metro Boomin",Rap,72,15/07/2016,https://open.spotify.com/track/4gmmRb6bZJffOOiww1JGTO,4gmmRb6bZJffOOiww1JGTO,https://i.scdn.co/image/ab67616d0000b2732dd1ac4a61495080ef8f78ca,235040,TRUE,https://open.spotify.com/track/4gmmRb6bZJffOOiww1JGTO,0.906,0.444,4,-8.692,0,0.384,0.136,6.44E-05,0.173,0.678,140.063
Immortal,21 Savage,Rap,72,31/10/2019,https://open.spotify.com/track/4IO8X9W69dIQe0EC5ALXhq,4IO8X9W69dIQe0EC5ALXhq,https://i.scdn.co/image/ab67616d0000b273555d4944782c87c10ed07eec,254723,TRUE,https://open.spotify.com/track/4IO8X9W69dIQe0EC5ALXhq,0.741,0.87,6,-3.494,0,0.503,0.00813,0,0.114,0.663,184.194
can't leave without it,21 Savage,Rap,73,21/12/2018,https://open.spotify.com/track/0hPLZrnDgtKxrym1BHjDhd,0hPLZrnDgtKxrym1BHjDhd,https://i.scdn.co/image/ab67616d0000b273280689ecc5e4b2038bb5e4bd,205352,TRUE,https://open.spotify.com/track/0hPLZrnDgtKxrym1BHjDhd,0.872,0.591,6,-6.952,0,0.359,0.111,0,0.144,0.696,131.982
X (feat. Future),"21 Savage, Metro Boomin, Future",Rap,71,15/07/2016,https://open.spotify.com/track/6fwdbPMwP1zVStm8FybmkO,6fwdbPMwP1zVStm8FybmkO,https://i.scdn.co/image/ab67616d0000b2732dd1ac4a61495080ef8f78ca,258880,TRUE,https://open.spotify.com/track/6fwdbPMwP1zVStm8FybmkO,0.835,0.413,1,-9.81,1,0.396,0.373,0.00133,0.101,0.111,149.004
pop ur shit,"21 Savage, Young Thug, Metro Boomin",Rap,73,12/01/2024,https://open.spotify.com/track/47yD0e9MCRIB8dgUXPfyW3,47yD0e9MCRIB8dgUXPfyW3,https://i.scdn.co/image/ab67616d0000b273bbdceba2bf1867d4966d0347,193004,TRUE,https://open.spotify.com/track/47yD0e9MCRIB8dgUXPfyW3,0.86,0.497,6,-6.968,0,0.0982,0.327,0.0491,0.132,0.29,123.047
red sky,"21 Savage, Tommy Newport, Mikky Ekko",Rap,73,12/01/2024,https://open.spotify.com/track/4yLyVdEqV790aIXyGif85v,4yLyVdEqV790aIXyGif85v,https://i.scdn.co/image/ab67616d0000b273bbdceba2bf1867d4966d0347,176835,TRUE,https://open.spotify.com/track/4yLyVdEqV790aIXyGif85v,0.681,0.621,0,-8.202,0,0.0774,0.178,0,0.159,0.395,114.936
Slidin,"21 Savage, Metro Boomin",Rap,70,02/10/2020,https://open.spotify.com/track/7fxSLnklnayJNBIKntXedZ,7fxSLnklnayJNBIKntXedZ,https://i.scdn.co/image/ab67616d0000b273aa57907bf0cb2ca0c8cc74bc,185037,TRUE,https://open.spotify.com/track/7fxSLnklnayJNBIKntXedZ,0.774,0.706,2,-6.494,1,0.355,0.00163,1.28E-06,0.104,0.382,152.891
prove it,"21 Savage, Summer Walker",Rap,72,10/01/2024,https://open.spotify.com/track/30efCAopZCFcoi43sSToNr,30efCAopZCFcoi43sSToNr,https://i.scdn.co/image/ab67616d0000b27340e0da427b6dfb8ccec9cc87,207586,TRUE,https://open.spotify.com/track/30efCAopZCFcoi43sSToNr,0.559,0.743,6,-5.418,0,0.167,0.38,0,0.23,0.263,133.897
Many Men,"21 Savage, Metro Boomin",Rap,69,02/10/2020,https://open.spotify.com/track/3CDVMejYHnB1SkEEx0T1N4,3CDVMejYHnB1SkEEx0T1N4,https://i.scdn.co/image/ab67616d0000b273aa57907bf0cb2ca0c8cc74bc,201856,TRUE,https://open.spotify.com/track/3CDVMejYHnB1SkEEx0T1N4,0.635,0.793,10,-4.333,0,0.0322,0.000647,0.747,0.113,0.281,77.594
My Choppa Hate Niggas,"21 Savage, Metro Boomin",Rap,69,30/10/2017,https://open.spotify.com/track/2D2w9943rsnJOGCrI4aMQp,2D2w9943rsnJOGCrI4aMQp,https://i.scdn.co/image/ab67616d0000b2730db43130a9aaa7bae56967ed,148640,TRUE,https://open.spotify.com/track/2D2w9943rsnJOGCrI4aMQp,0.862,0.274,0,-5.818,0,0.416,0.0974,0.185,0.183,0.154,77.492
All The Stars (with SZA),"Kendrick Lamar, SZA",Rap,86,09/02/2018,https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s,3GCdLUSnKSMJhs4Tj6CV3s,https://i.scdn.co/image/ab67616d0000b273c027ad28821777b00dcaa888,232187,TRUE,https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s,0.698,0.633,8,-4.946,1,0.0597,0.0605,0.000194,0.0926,0.552,96.924
Money Trees,"Kendrick Lamar, Jay Rock",Rap,80,2012,https://open.spotify.com/track/2HbKqm4o0w5wEeEFXm2sD4,2HbKqm4o0w5wEeEFXm2sD4,https://i.scdn.co/image/ab67616d0000b273d28d2ebdedb220e479743797,386907,TRUE,https://open.spotify.com/track/2HbKqm4o0w5wEeEFXm2sD4,0.716,0.531,7,-7.355,1,0.122,0.0703,0,0.224,0.344,71.994
LOVE. FEAT. ZACARI.,"Kendrick Lamar, Zacari",Rap,84,14/04/2017,https://open.spotify.com/track/6PGoSes0D9eUDeeAafB2As,6PGoSes0D9eUDeeAafB2As,https://i.scdn.co/image/ab67616d0000b2738b52c6b9bc4e43d873869699,213400,TRUE,https://open.spotify.com/track/6PGoSes0D9eUDeeAafB2As,0.8,0.585,10,-7.343,1,0.0924,0.264,0,0.153,0.779,126.058
HUMBLE.,Kendrick Lamar,Rap,85,14/04/2017,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS,7KXjTSCq5nL1LoYtL7XAwS,https://i.scdn.co/image/ab67616d0000b2738b52c6b9bc4e43d873869699,177000,TRUE,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS,0.908,0.621,1,-6.638,0,0.102,0.000282,5.39E-05,0.0958,0.421,150.011
PRIDE.,Kendrick Lamar,Rap,83,14/04/2017,https://open.spotify.com/track/6IZvVAP7VPPnsGX6bvgkqg,6IZvVAP7VPPnsGX6bvgkqg,https://i.scdn.co/image/ab67616d0000b2738b52c6b9bc4e43d873869699,275253,TRUE,https://open.spotify.com/track/6IZvVAP7VPPnsGX6bvgkqg,0.665,0.535,4,-7.056,0,0.0572,0.0786,1.68E-05,0.154,0.37,138.842
Alright,Kendrick Lamar,Rap,80,16/03/2015,https://open.spotify.com/track/3iVcZ5G6tvkXZkZKlMpIUs,3iVcZ5G6tvkXZkZKlMpIUs,https://i.scdn.co/image/ab67616d0000b273cdb645498cd3d8a2db4d05e1,219333,TRUE,https://open.spotify.com/track/3iVcZ5G6tvkXZkZKlMpIUs,0.796,0.766,7,-5.974,1,0.238,0.0742,0,0.0827,0.558,110.034
DNA.,Kendrick Lamar,Rap,80,14/04/2017,https://open.spotify.com/track/6HZILIRieu8S0iqY8kIKhj,6HZILIRieu8S0iqY8kIKhj,https://i.scdn.co/image/ab67616d0000b2738b52c6b9bc4e43d873869699,185947,TRUE,https://open.spotify.com/track/6HZILIRieu8S0iqY8kIKhj,0.638,0.523,1,-6.664,1,0.357,0.00454,0,0.0842,0.422,139.913
Swimming Pools (Drank),Kendrick Lamar,Rap,81,01/01/2012,https://open.spotify.com/track/6REbwUNlppTfcnV4d4ZoZi,6REbwUNlppTfcnV4d4ZoZi,https://i.scdn.co/image/ab67616d0000b273b5ef185d28724c5573c2ac9c,247800,TRUE,https://open.spotify.com/track/6REbwUNlppTfcnV4d4ZoZi,0.577,0.447,8,-5.892,1,0.277,0.00627,0.00022,0.0899,0.189,74.236
LOYALTY. FEAT. RIHANNA.,"Kendrick Lamar, Rihanna",Rap,78,14/04/2017,https://open.spotify.com/track/6SwRhMLwNqEi6alNPVG00n,6SwRhMLwNqEi6alNPVG00n,https://i.scdn.co/image/ab67616d0000b2738b52c6b9bc4e43d873869699,227360,TRUE,https://open.spotify.com/track/6SwRhMLwNqEi6alNPVG00n,0.658,0.535,9,-8.983,0,0.0573,0.0265,0,0.2,0.419,110.684
Poetic Justice,"Kendrick Lamar, Drake",Rap,72,2012,https://open.spotify.com/track/2P3SLxeQHPqh8qKB6gtJY2,2P3SLxeQHPqh8qKB6gtJY2,https://i.scdn.co/image/ab67616d0000b273d58e537cea05c2156792c53d,300160,TRUE,https://open.spotify.com/track/2P3SLxeQHPqh8qKB6gtJY2,0.779,0.572,6,-9.985,0,0.378,0.157,0,0.246,0.647,135.956
N95,Kendrick Lamar,Rap,78,13/05/2022,https://open.spotify.com/track/0fX4oNGBWO3dSGUZcVdVV2,0fX4oNGBWO3dSGUZcVdVV2,https://i.scdn.co/image/ab67616d0000b2732e02117d76426a08ac7c174f,195950,TRUE,https://open.spotify.com/track/0fX4oNGBWO3dSGUZcVdVV2,0.79,0.67,1,-5.527,1,0.105,0.377,2.32E-06,0.119,0.408,139.956
"Bitch, Don’t Kill My Vibe",Kendrick Lamar,Rap,72,2012,https://open.spotify.com/track/4Pwjz3DfvfQWV0rO2V8jyh,4Pwjz3DfvfQWV0rO2V8jyh,https://i.scdn.co/image/ab67616d0000b273d28d2ebdedb220e479743797,310720,TRUE,https://open.spotify.com/track/4Pwjz3DfvfQWV0rO2V8jyh,0.587,0.698,1,-8.948,1,0.0943,0.0152,0,0.442,0.0985,133.954
King Kunta,Kendrick Lamar,Rap,75,16/03/2015,https://open.spotify.com/track/0N3W5peJUQtI4eyR6GJT5O,0N3W5peJUQtI4eyR6GJT5O,https://i.scdn.co/image/ab67616d0000b273cdb645498cd3d8a2db4d05e1,234693,TRUE,https://open.spotify.com/track/0N3W5peJUQtI4eyR6GJT5O,0.884,0.657,6,-4.569,0,0.0977,0.00589,0,0.154,0.489,107.059
United In Grief,Kendrick Lamar,Rap,75,13/05/2022,https://open.spotify.com/track/5Gt9bxniM1SxN61yRzRhXL,5Gt9bxniM1SxN61yRzRhXL,https://i.scdn.co/image/ab67616d0000b2732e02117d76426a08ac7c174f,255378,TRUE,https://open.spotify.com/track/5Gt9bxniM1SxN61yRzRhXL,0.529,0.845,8,-8.142,1,0.404,0.244,0,0.143,0.331,85.63
